line_key,order_key,product_key,quantity,unit_price,discount_pct,line_total_usd
LINE-0003107,ORD-001262,PROD-000343,3,110.01,0.0,330.03
LINE-0003108,ORD-001263,PROD-000012,3,997.86,0.0,2993.58
LINE-0003109,ORD-001263,PROD-000345,2,118.22,0.0,236.44
LINE-0003110,ORD-001263,PROD-000158,5,250.36,0.05,1189.21
LINE-0003111,ORD-001264,PROD-000243,1,112.83,0.2,90.26
LINE-0003112,ORD-001264,PROD-000032,3,239.97,0.2,575.93
LINE-0003113,ORD-001264,PROD-000505,1,103.4,0.0,103.4
LINE-0003114,ORD-001265,PROD-000418,1,110.42,0.15,93.86
LINE-0003115,ORD-001265,PROD-000131,1,162.22,0.2,129.78
LINE-0003116,ORD-001265,PROD-000035,1,680.4,0.0,680.4
LINE-0003117,ORD-001266,PROD-000090,2,725.29,0.25,1087.94
LINE-0003118,ORD-001267,PROD-000257,2,159.69,0.2,255.5
LINE-0003119,ORD-001267,PROD-000003,1,266.03,0.2,212.82
LINE-0003120,ORD-001267,PROD-000468,4,82.53,0.0,330.12
LINE-0003121,ORD-001268,PROD-000349,1,42.44,0.0,42.44
LINE-0003122,ORD-001268,PROD-000500,1,98.51,0.1,88.66
LINE-0003123,ORD-001268,PROD-000160,2,148.52,0.05,282.19
LINE-0003124,ORD-001268,PROD-000305,1,28.02,0.1,25.22
LINE-0003125,ORD-001269,PROD-000270,1,67.77,0.05,64.38
LINE-0003126,ORD-001269,PROD-000126,2,487.86,0.0,975.72
LINE-0003127,ORD-001269,PROD-000171,1,403.48,0.05,383.31
LINE-0003128,ORD-001269,PROD-000333,1,67.42,0.25,50.56
LINE-0003133,ORD-001271,PROD-000177,1,355.73,0.0,355.73
LINE-0003134,ORD-001271,PROD-000077,1,73.36,0.05,69.69
LINE-0003135,ORD-001271,PROD-000517,1,104.59,0.2,83.67
LINE-0003136,ORD-001272,PROD-000188,2,52.43,0.0,104.86
LINE-0003137,ORD-001273,PROD-000349,1,42.44,0.05,40.32
LINE-0003138,ORD-001273,PROD-000074,4,443.96,0.25,1331.88
LINE-0003139,ORD-001274,PROD-000220,1,88.57,0.0,88.57
LINE-0003140,ORD-001274,PROD-000479,2,70.07,0.05,133.13
LINE-0003141,ORD-001275,PROD-000193,1,321.6,0.1,289.44
LINE-0003142,ORD-001275,PROD-000308,1,200.69,0.25,150.52
LINE-0003143,ORD-001275,PROD-000325,1,111.59,0.1,100.43
LINE-0003144,ORD-001276,PROD-000285,2,54.06,0.25,81.09
LINE-0003145,ORD-001277,PROD-000027,5,1166.65,0.05,5541.59
LINE-0003146,ORD-001277,PROD-000462,1,50.97,0.15,43.32
LINE-0003147,ORD-001277,PROD-000433,1,39.75,0.0,39.75
LINE-0003148,ORD-001277,PROD-000134,1,196.21,0.0,196.21
LINE-0003149,ORD-001278,PROD-000431,1,68.89,0.25,51.67
LINE-0003150,ORD-001278,PROD-000337,3,109.56,0.0,328.68
LINE-0003151,ORD-001278,PROD-000080,4,1094.68,0.15,3721.91
LINE-0003152,ORD-001278,PROD-000075,3,669.67,0.0,2009.01
LINE-0003153,ORD-001279,PROD-000250,1,143.2,0.1,128.88
LINE-0003154,ORD-001279,PROD-000174,1,366.7,0.15,311.7
LINE-0003155,ORD-001279,PROD-000363,2,56.39,0.2,90.22
LINE-0003156,ORD-001279,PROD-000082,1,26.87,0.05,25.53
LINE-0003160,ORD-001281,PROD-000100,3,581.54,0.15,1482.93
LINE-0003165,ORD-001283,PROD-000493,1,37.65,0.0,37.65
LINE-0003166,ORD-001283,PROD-000003,1,266.03,0.05,252.73
LINE-0003167,ORD-001283,PROD-000052,1,627.92,0.0,627.92
LINE-0003168,ORD-001283,PROD-000299,1,105.58,0.1,95.02
LINE-0003169,ORD-001284,PROD-000327,2,45.09,0.0,90.18
LINE-0003170,ORD-001284,PROD-000123,3,90.3,0.05,257.35
LINE-0003171,ORD-001284,PROD-000290,1,233.92,0.0,233.92
LINE-0003172,ORD-001285,PROD-000085,1,735.76,0.05,698.97
LINE-0003173,ORD-001285,PROD-000025,1,384.33,0.2,307.46
LINE-0003174,ORD-001286,PROD-000168,2,107.92,0.15,183.46
LINE-0003175,ORD-001286,PROD-000041,2,1349.37,0.2,2158.99
LINE-0003176,ORD-001286,PROD-000250,1,143.2,0.1,128.88
LINE-0003177,ORD-001286,PROD-000535,1,195.07,0.0,195.07
LINE-0003178,ORD-001287,PROD-000013,1,598.66,0.0,598.66
LINE-0003179,ORD-001287,PROD-000159,1,107.03,0.15,90.98
LINE-0003180,ORD-001287,PROD-000409,1,17.15,0.0,17.15
LINE-0003185,ORD-001289,PROD-000209,2,140.44,0.05,266.84
LINE-0003186,ORD-001289,PROD-000057,1,1133.52,0.25,850.14
LINE-0003187,ORD-001290,PROD-000276,1,210.53,0.0,210.53
LINE-0003188,ORD-001290,PROD-000022,1,990.09,0.2,792.07
LINE-0003189,ORD-001290,PROD-000524,2,122.29,0.25,183.44
LINE-0003190,ORD-001291,PROD-000526,1,15.1,0.25,11.32
LINE-0003191,ORD-001292,PROD-000176,4,216.35,0.0,865.4
LINE-0003192,ORD-001293,PROD-000097,1,1130.24,0.1,1017.22
LINE-0003193,ORD-001294,PROD-000082,1,26.87,0.05,25.53
LINE-0003194,ORD-001294,PROD-000097,4,1130.24,0.0,4520.96
LINE-0003195,ORD-001295,PROD-000395,3,81.33,0.1,219.59
LINE-0003196,ORD-001295,PROD-000105,1,1287.33,0.15,1094.23
LINE-0003197,ORD-001295,PROD-000101,3,831.86,0.0,2495.58
LINE-0003198,ORD-001295,PROD-000351,1,41.05,0.15,34.89
LINE-0003199,ORD-001296,PROD-000416,1,61.55,0.0,61.55
LINE-0003200,ORD-001296,PROD-000252,3,112.15,0.0,336.45
