line_key,order_key,product_key,quantity,unit_price,discount_pct
LINE-0003045,ORD-001239,PROD-000095,3,733.78,0.0
LINE-0003046,ORD-001240,PROD-000478,1,155.28,0.05
LINE-0003047,ORD-001240,PROD-000380,-2,119.59,0.0
LINE-0003048,ORD-001241,PROD-000280,2,175.3,0.2
LINE-0003049,ORD-001241,PROD-000471,1,179.6,0.0
LINE-0003050,ORD-001242,PROD-000393,1,20.09,0.0
LINE-0003051,ORD-001242,PROD-000468,2,82.53,0.0
LINE-0003052,ORD-001243,PROD-000254,1,72.61,0.0
LINE-0003053,ORD-001243,PROD-000392,1,50.05,0.1
LINE-0003054,ORD-001243,PROD-000333,1,67.42,0.0
LINE-0003055,ORD-001244,PROD-000371,4,86.7,0.1
LINE-0003056,ORD-001244,PROD-000233,2,125.03,0.0
LINE-0003057,ORD-001244,PROD-000443,1,35.06,0.25
LINE-0003058,ORD-001245,PROD-000293,5,78.2,0.2
LINE-0003059,ORD-001245,PROD-000017,1,144.94,0.1
LINE-0003060,ORD-001245,PROD-000254,1,72.61,0.0
LINE-0003061,ORD-001246,PROD-000368,1,20.78,0.25
LINE-0003062,ORD-001247,PROD-000260,1,248.5,0.2
LINE-0003063,ORD-001247,PROD-000539,1,75.98,0.2
LINE-0003064,ORD-001247,PROD-000386,2,81.01,0.0
LINE-0003065,ORD-001247,PROD-000291,1,223.67,0.05
LINE-0003066,ORD-001248,PROD-000242,2,57.59,0.0
LINE-0003067,ORD-001248,PROD-000446,1,194.9,0.2
LINE-0003068,ORD-001249,PROD-000483,1,141.02,0.0
LINE-0003069,ORD-001249,PROD-000550,1,116.36,0.0
LINE-0003070,ORD-001249,PROD-000425,2,60.53,0.15
LINE-0003071,ORD-001249,PROD-000298,2,227.02,0.1
LINE-0003072,ORD-001250,PROD-000182,1,232.03,0.0
LINE-0003073,ORD-001250,PROD-000141,1,151.82,0.2
LINE-0003074,ORD-001250,PROD-000052,1,627.92,0.0
LINE-0003075,ORD-001250,PROD-000269,3,146.12,0.0
LINE-0003076,ORD-001251,PROD-000134,1,196.21,0.2
LINE-0003077,ORD-001251,PROD-000012,2,997.86,0.0
LINE-0003078,ORD-001251,PROD-000401,1,78.53,0.25
LINE-0003079,ORD-001251,PROD-000434,1,67.45,0.2
LINE-0003080,ORD-001252,PROD-000198,2,56.25,0.2
LINE-0003081,ORD-001252,PROD-000361,1,81.85,0.0
LINE-0003082,ORD-001253,PROD-000225,1,46.97,0.25
LINE-0003083,ORD-001253,PROD-000336,4,14.85,0.2
LINE-0003084,ORD-001254,PROD-000516,1,108.78,0.2
LINE-0003085,ORD-001254,PROD-000470,1,59.9,0.0
LINE-0003086,ORD-001254,PROD-000196,1,58.68,0.1
LINE-0003087,ORD-001254,PROD-000389,1,99.07,0.0
LINE-0003088,ORD-001255,PROD-000266,2,185.8,0.0
LINE-0003089,ORD-001255,PROD-000546,0,151.81,0.0
LINE-0003090,ORD-001256,PROD-000258,4,25.58,0.05
LINE-0003091,ORD-001256,PROD-000100,2,581.54,0.05
LINE-0003092,ORD-001256,PROD-000343,4,110.01,0.0
LINE-0003093,ORD-001257,PROD-000132,3,274.51,0.0
LINE-0003094,ORD-001257,PROD-000420,4,98.87,0.0
LINE-0003095,ORD-001258,PROD-000070,2,520.88,0.1
LINE-0003096,ORD-001259,PROD-000051,1,917.65,0.0
LINE-0003097,ORD-001259,PROD-000486,1,109.38,0.0
LINE-0003098,ORD-001259,PROD-000416,2,61.55,0.1
LINE-0003099,ORD-001260,PROD-000035,1,680.4,0.0
LINE-0003100,ORD-001260,PROD-990348,-5,105.58,0.05
LINE-0003101,ORD-001261,PROD-000124,1,372.72,0.25
LINE-0003102,ORD-001261,PROD-000018,3,292.3,0.15
LINE-0003103,ORD-001261,PROD-000214,1,488.65,0.0
LINE-0003104,ORD-001262,PROD-000138,4,428.93,0.2
LINE-0003105,ORD-001262,PROD-000034,1,0.0,0.1
LINE-0003106,ORD-001262,PROD-000453,1,161.91,0.0
LINE-0003107,ORD-001262,PROD-000343,3,110.01,0.0
LINE-0003108,ORD-001263,PROD-000012,3,997.86,0.0
LINE-0003109,ORD-001263,PROD-000345,2,118.22,0.0
LINE-0003110,ORD-001263,PROD-000158,5,250.36,0.05
LINE-0003111,ORD-001264,PROD-000243,1,112.83,0.2
LINE-0003112,ORD-001264,PROD-000032,3,239.97,0.2
LINE-0003113,ORD-001264,PROD-000505,1,103.4,0.0
LINE-0003114,ORD-001265,PROD-000418,1,110.42,0.15
LINE-0003115,ORD-001265,PROD-000131,1,162.22,0.2
LINE-0003116,ORD-001265,PROD-000035,1,680.4,0.0
LINE-0003117,ORD-001266,PROD-000090,2,725.29,0.25
LINE-0003118,ORD-001267,PROD-000257,2,159.69,0.2
LINE-0003119,ORD-001267,PROD-000003,1,266.03,0.2
LINE-0003120,ORD-001267,PROD-000468,4,82.53,0.0
LINE-0003121,ORD-001268,PROD-000349,1,42.44,0.0
LINE-0003122,ORD-001268,PROD-000500,1,98.51,0.1
LINE-0003123,ORD-001268,PROD-000160,2,148.52,0.05
LINE-0003124,ORD-001268,PROD-000305,1,28.02,0.1
LINE-0003125,ORD-001269,PROD-000270,1,67.77,0.05
LINE-0003126,ORD-001269,PROD-000126,2,487.86,0.0
LINE-0003127,ORD-001269,PROD-000171,1,403.48,0.05
LINE-0003128,ORD-001269,PROD-000333,1,67.42,0.25
LINE-0003129,ORD-001270,PROD-000422,2,41.82,0.0
LINE-0003130,ORD-001270,PROD-000102,1,292.18,0.25
LINE-0003131,ORD-001270,PROD-000014,3,461.11,0.25
LINE-0003132,ORD-001271,PROD-990703,2,41.44,0.15
LINE-0003133,ORD-001271,PROD-000177,1,355.73,0.0
LINE-0003134,ORD-001271,PROD-000077,1,73.36,0.05
LINE-0003135,ORD-001271,PROD-000517,1,104.59,0.2
LINE-0003136,ORD-001272,PROD-000188,2,52.43,0.0
LINE-0003137,ORD-001273,PROD-000349,1,42.44,0.05
LINE-0003138,ORD-001273,PROD-000074,4,443.96,0.25
LINE-0003139,ORD-001274,PROD-000220,1,88.57,0.0
LINE-0003140,ORD-001274,PROD-000479,2,70.07,0.05
LINE-0003141,ORD-001275,PROD-000193,1,321.6,0.1
LINE-0003142,ORD-001275,PROD-000308,1,200.69,0.25
LINE-0003143,ORD-001275,PROD-000325,1,111.59,0.1
LINE-0003144,ORD-001276,PROD-000285,2,54.06,0.25
LINE-0003145,ORD-001277,PROD-000027,5,1166.65,0.05
LINE-0003146,ORD-001277,PROD-000462,1,50.97,0.15
LINE-0003147,ORD-001277,PROD-000433,1,39.75,0.0
LINE-0003148,ORD-001277,PROD-000134,1,196.21,0.0
LINE-0003149,ORD-001278,PROD-000431,1,68.89,0.25
LINE-0003150,ORD-001278,PROD-000337,3,109.56,0.0
LINE-0003151,ORD-001278,PROD-000080,4,1094.68,0.15
LINE-0003152,ORD-001278,PROD-000075,3,669.67,0.0
LINE-0003153,ORD-001279,PROD-000250,1,143.2,0.1
LINE-0003154,ORD-001279,PROD-000174,1,366.7,0.15
LINE-0003155,ORD-001279,PROD-000363,2,56.39,0.2
LINE-0003156,ORD-001279,PROD-000082,1,26.87,0.05
LINE-0003157,ORD-001280,PROD-000038,2,715.11,0.0
LINE-0003158,ORD-001280,PROD-000077,1,73.36,0.15
LINE-0003159,ORD-001280,PROD-000370,1,81.46,0.15
LINE-0003160,ORD-001281,PROD-000100,3,581.54,0.15
LINE-0003161,ORD-001282,PROD-000273,1,176.37,0.05
LINE-0003162,ORD-001282,PROD-000285,5,54.06,0.0
LINE-0003163,ORD-001282,PROD-000409,1,17.15,0.2
LINE-0003164,ORD-001282,PROD-000382,1,15.21,0.0
LINE-0003165,ORD-001283,PROD-000493,1,37.65,0.0
LINE-0003166,ORD-001283,PROD-000003,1,266.03,0.05
LINE-0003167,ORD-001283,PROD-000052,1,627.92,0.0
LINE-0003168,ORD-001283,PROD-000299,1,105.58,0.1
LINE-0003169,ORD-001284,PROD-000327,2,45.09,0.0
LINE-0003170,ORD-001284,PROD-000123,3,90.3,0.05
LINE-0003171,ORD-001284,PROD-000290,1,233.92,0.0
LINE-0003172,ORD-001285,PROD-000085,1,735.76,0.05
LINE-0003173,ORD-001285,PROD-000025,1,384.33,0.2
LINE-0003174,ORD-001286,PROD-000168,2,107.92,0.15
LINE-0003175,ORD-001286,PROD-000041,2,1349.37,0.2
LINE-0003176,ORD-001286,PROD-000250,1,143.2,0.1
LINE-0003177,ORD-001286,PROD-000535,1,195.07,0.0
LINE-0003178,ORD-001287,PROD-000013,1,598.66,0.0
LINE-0003179,ORD-001287,PROD-000159,1,107.03,0.15
LINE-0003180,ORD-001287,PROD-000409,1,17.15,0.0
LINE-0003181,ORD-001287,PROD-000337,5,109.56,9.99
LINE-0003182,ORD-001288,PROD-000455,1,14.7,0.05
LINE-0003183,ORD-001288,PROD-000216,1,34.27,0.15
LINE-0003184,ORD-001288,PROD-000213,1,156.85,0.2
LINE-0003185,ORD-001289,PROD-000209,2,140.44,0.05
LINE-0003186,ORD-001289,PROD-000057,1,1133.52,0.25
LINE-0003187,ORD-001290,PROD-000276,1,210.53,0.0
LINE-0003188,ORD-001290,PROD-000022,1,990.09,0.2
LINE-0003189,ORD-001290,PROD-000524,2,122.29,0.25
LINE-0003190,ORD-001291,PROD-000526,1,15.1,0.25
LINE-0003191,ORD-001292,PROD-000176,4,216.35,0.0
LINE-0003192,ORD-001293,PROD-000097,1,1130.24,0.1
LINE-0003193,ORD-001294,PROD-000082,1,26.87,0.05
LINE-0003194,ORD-001294,PROD-000097,4,1130.24,0.0
LINE-0003195,ORD-001295,PROD-000395,3,81.33,0.1
LINE-0003196,ORD-001295,PROD-000105,1,1287.33,0.15
LINE-0003197,ORD-001295,PROD-000101,3,831.86,0.0
LINE-0003198,ORD-001295,PROD-000351,1,41.05,0.15
LINE-0003199,ORD-001296,PROD-000416,1,61.55,0.0
LINE-0003200,ORD-001296,PROD-000252,3,112.15,0.0
